artist_id,artist_mbid,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
AR37XMN1187B9AC408,3ebe18d1-dfb6-41eb-8447-4a7693f79d9a,Lighthouse Family,54.97791,-1.61237,"Newcastle, England",0.6632296875667867,0.4021670475170316,SOMFBRG12A6D4F9014,Run,0.7939874604417725,2001,241.24036,2.27,3,0.0,-8.077,0,0.306,228.711,153.474,4,1.0,TRBEIKK128F14628D6,The Very Best Of
ARIW1BH1187FB4C94A,b91f0973-002e-4237-a39f-c7e02e786e53,Architecture In Helsinki,-37.81753,144.96715,Melbourne,0.8078768678891759,0.5051816158691929,SOAZWHG12AB01861BA,The Same Old Innocence,nan,2007,210.49424,9.66,11,0.901,-5.508,1,0.636,192.104,126.294,4,0.0,TRBEISL128F931B107,Places Like This
ARTBFV61187FB3C250,8736f41f-365e-42c7-a733-36c22e74c97e,Johnny Horton,34.05349,-118.24532,"Los Angeles, CA",0.6104277251451776,0.43816822618224227,SOJEUFH12A8C1360BB,The Golden Rocket,nan,1996,123.402,0.104,11,0.886,-15.419,1,0.688,114.637,226.146,4,0.14,TRBEIYU128F92E88A9,Honky Tonk Man:  The Essential Johnny Horton 1956-1960
ARLVEYZ1269FCCFC01,,Rustless,nan,nan,,0.4529225949636801,0.0,SOAZNGE12AB0182F30,It's The Three Of Us Left,0.0,0,119.53587,1.03,6,0.273,-11.991,0,0.139,115.136,122.089,4,0.297,TRBEXNJ128F92F6DD6,Start From The Past
ARIDQH31187B9ACB84,3a369807-6de5-42ea-bbaa-37524ad6989c,BMX Bandits,56.65286,-3.99667,Scotland,0.5810289831955022,0.3485530284354946,SOTEVNM12A8C141858,After I Made Love To You,0.4507622416414992,2007,208.40444,0.073,1,0.808,-10.223,1,0.73,200.916,127.434,4,0.532,TRBEXJN128F42B18D6,Bee Stings
AR3VSHF1187B9B3002,59c9c0bf-76af-4a18-8853-d8c9bc3b34f4,Flame,nan,nan,St Louis MO,0.6665640069793988,0.4586463723826615,SODTYSA12A8AE46D74,Freed From Desire (Alternate Mix),0.38293509007501925,0,259.18649,0.662,0,0.729,-9.073,1,0.565,251.913,127.974,4,0.408,TRBEXPZ128F42302F2,Dance X Trance
ARPQWQ41187FB3E8A1,66606728-67d5-4f0d-bf5f-2211e7bff523,Los Salvajes,nan,nan,,0.4470993827343765,0.29743541620809394,SOYZYNK12AB01807C4,Corre_ Corre (Keep On Running),nan,0,229.14567,2.606,2,0.767,-5.701,1,0.693,224.833,137.049,1,0.0,TRBEXIO128F9300E56,60x60 Leyendas Del Pop-Rock
ARMLEY51187FB5BF8F,c4f35f4b-0716-463b-b3f2-40feede7b2e1,Havok,nan,nan,,0.6256343816115406,0.4168717661517543,SOZUAYO12AB0185072,Monologue With the Sky,0.3347065490692206,0,238.07955,0.0,5,0.044,-20.519,1,0.386,233.761,98.9,1,0.0,TRBEXHU128F93390C5,Being And Nothingness
ART3KT21187FB450DC,a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,Ennio Morricone,nan,nan,"Rome, Italy",0.7364407406757172,0.526846925183824,SODEDSI12A8C13225F,1900's Madness #1,nan,0,134.37342,0.206,5,0.569,-13.491,1,0.38,131.181,140.148,4,0.857,TRBEXRS128F4269FAA,The Legend of 1900 - Original Motion Picture Soundtrack
ARBAW9R1187B98FB6B,8b477559-946e-4ef2-9fe1-446cff8fdd79,Natasha Bedingfield,51.50632,-0.12714,London,0.9009676339614727,0.7696742792951634,SOWZGGJ12AAF3B583F,Love Like This,nan,2008,341.41995,0.0,7,0.91,-8.652,1,0.635,338.936,162.329,4,0.896,TRBEXUF128F92DF175,Love Like This
ARI4NXX1187FB59DF2,dd72205c-86d3-4b8e-852c-b5f7a0a929ea,Raze,nan,nan,Wisconsin,0.5503033788841007,0.40737314928722795,SOUWLEZ12A6D4F499A,Intro. (The Plan Album Version),nan,0,25.88689,0.383,2,0.0,-20.74,1,0.0,25.887,92.403,7,0.458,TRBEXRY128F14661D0,The Plan
ARCYE581187B9A1482,71348eeb-0c15-4718-b0ca-5775f78ad5f8,Timo Maas featuring MC Chikaboo,nan,nan,,0.6919731192813398,0.3966195656003381,SOZPIUC12A8C13630F,Shifter,0.6830048923102473,2002,333.87057,0.0,11,0.36,-7.135,1,0.393,324.22,130.026,4,0.831,TRBEXHF128F4266092,Loud
AR9OTFC11C8A415220,7aca58f0-8fb8-4de1-824f-e30e6ff002cd,D.A.D.,55.67631,12.56935,Copenhagen (Denmark),0.5003993096971188,0.4332438337235128,SOTRGEN12AB018BE16,Girl Nation [Live],nan,0,259.94404,2.723,4,0.822,-9.12,1,0.645,257.759,152.462,4,0.0,TRBEDHB12903CDB820,Osaka After Dark
AR4OHL91187B9B2EB9,e302e245-fceb-4e42-99cb-09c55484e107,Angela Dimitriou,nan,nan,,0.26471398656972184,0.0,SOHVJJW12A81C2104F,Edo Pou Ta Leme,nan,0,163.29098,0.084,0,0.001,-8.189,0,0.154,157.571,90.063,4,0.643,TRBEDTM128F4255119,14 Megala Tragoudia - Angela Dimitriou
AR59C6A1187B9B2143,81a8b147-a44e-48a6-924a-e92719a72425,The Cat's Miaow,-24.9162,133.39311,Australia,0.4965930646067649,0.35144954073431905,SOWZRAI12AB0186840,You Know It's True,nan,1997,137.29914,3.077,9,0.41,-12.645,0,0.564,130.717,116.257,4,0.8,TRBEDLE128F933039C,Songs For Girls To Sing
ARI0XA21187B9B26FC,d1bd2d04-d93b-4360-b6a9-aecb0e92a6b7,Tri Atma,nan,nan,,0.28393322496953244,0.25619508901043286,SOSNLRT12A6D4FC150,RAMUKA,0.0,0,325.04118,0.362,9,0.549,-12.269,0,0.402,300.437,110.651,4,0.273,TRBEDXK128F14A7EC0,Belong To The Sun!
ARTYXQC1187B9ACAB2,fc63d806-ca89-4ea3-a404-ee6de695743f,Shaggy / Brian & Tony Gold,nan,nan,"Kingston, Jamaica",0.7722926474184036,0.5421751655888957,SOTXXBT12A6D4F6B25,Hey Sexy Lady,0.6340310232094,2002,199.94077,0.206,11,0.698,-6.469,1,0.703,197.265,101.786,4,0.553,TRBEDVH128F14599C7,Lucky Day
ARHG53Q1187B9ACBFC,c76bbcf8-eea2-4342-b34a-1813adbd1de6,Alias,32.67828,-83.22295,Georgia,0.6453679560153077,0.4230219215750594,SOYMACN12A6D4F8AC1,What To Do,0.3277366831778408,0,257.95873,0.195,2,0.1,-10.983,1,0.508,241.47,103.77,4,0.789,TRBEDBC128F145B134,Alias
ARCCRTI11F4C845308,,White Heart,nan,nan,,0.47736475248353516,0.33750728916593725,SOMYGCE12A8C134338,Change The Way (Highlands Album Version),0.2472480943708872,0,287.9473,0.0,9,0.207,-8.212,0,0.371,277.653,132.106,4,0.284,TRBEDZL128F425A2E7,Attack!
ARYTTQW1187B9BA487,697a7045-2cdc-4d66-bbf7-04865dba9f9e,Frank Vignola,nan,nan,,0.5289321621723548,0.42498392804946905,SOSDRZY12A58A7D3F2,But Not For Me,0.0,0,234.44853,0.956,5,0.301,-9.878,0,0.412,229.471,149.689,1,0.0,TRBEDIR128F4250FBD,Vignola Plays Gershwin
AR37K6O1187B9AD049,f0167ca4-f151-4194-813f-021bca2ecf7b,Savoy Brown,54.31407,-2.23001,United Kingdom,0.6059472299047571,0.3842902280818292,SOYEFJG12A58A7B690,All Burned Out,0.37598430150044215,1989,171.62404,0.511,7,0.101,-11.212,1,0.439,168.246,150.95,4,0.0,TRBEDRW128F425F424,Kings of Boogie
ARIMZQZ1187B9AD541,244afcb7-fa9a-49b1-9aa6-0149512d1c52,Thrice,nan,nan,"Orange, CA",0.873238652757811,0.5199654792867565,SOESALW12A6D4F7BBD,All That's Left,0.89678901557349,2003,201.58649,0.142,7,0.663,-2.87,0,0.639,197.097,182.977,4,0.472,TRBCUPT128F1462B73,The Artist In The Ambulance
AR5T4YC1187FB5915E,739bc995-11b9-4e39-94f9-f75b429da8fe,Darwin's Waiting Room,nan,nan,,0.508421718374864,0.33581192038236024,SOIKTUX12A6D4F3E39,Spent,0.5594727762897006,2001,204.79955,0.276,4,0.535,-6.407,1,0.484,204.8,104.972,4,0.976,TRBCUBD128F1456B1F,Orphan
ARJ9DSA1187B990E00,4756395c-57ed-4a63-afb2-01117f14dff6,John Mayall & The Bluesbreakers,nan,nan,,0.6268031063273776,0.4052346907874076,SOBCBQB12A8AE47374,Looking Back,0.6552508218901286,1997,157.20444,2.682,0,0.641,-13.454,1,0.607,147.557,131.198,1,0.173,TRBCUUU128F425CA73,Looking Back
ARC8CQZ1187B98DECA,ff6e677f-91dd-4986-a174-8db0474b1799,Jack Johnson,nan,nan,"Galveston, TX",0.8320117691319663,0.6430722926109408,SOODZRY12A6D4F81A0,It's All Understood,nan,2000,215.87546,3.907,10,0.782,-15.901,1,0.538,210.535,131.4,4,0.0,TRBCUBV128F145F7E9,Flake
ARLH4CH11C8A4173EC,dcbd0596-7d54-48c2-8644-5d21d81d9bac,Creedence Clearwater Revived,42.2306,14.39059,Lanciano Italy,0.36766770988680636,0.22388757828605674,SOOKORU12AB01808EA,I Heard It Throught The Grapevine,nan,0,610.01098,0.0,9,0.039,-8.491,0,0.13,607.213,123.261,5,0.962,TRBCUYD128F930DC65,Live Warsaw 2000
AR4B1LP1187FB55C83,c77272a6-7db3-49ec-8cbb-5da16b59966c,Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,nan,nan,,0.42960301672957957,0.3704411547389419,SOEYCMO12A8C13CDBB,Venti scudi,nan,0,497.89342,0.075,1,0.703,-15.469,1,0.652,491.52,60.856,4,0.557,TRBCULZ128F426BC12,Bel Canto Spectacular
ARFTMGO1187B9A777A,291dcfb8-b31c-496a-905b-9955509d75b6,Percy Faith,43.64856,-79.38533,"Toronto, Ontario, Canada",0.5667964748327188,0.38811277380636255,SOSKTOI12AB01843A5,The Song Is You,nan,0,143.67302,0.0,10,0.204,-13.921,1,0.378,141.125,107.405,3,0.653,TRBCURH12903CAD622,A Jerome Kern Songbook
AROJVWY1187B9A826C,f1093867-0fc0-4ca4-b7fa-ff59ad275343,Mademoiselle Sane,nan,nan,,0.3918367349380478,0.352620791135667,SOHBIKM12AB01840AF,Cabaret,0.0,2007,173.13914,0.395,5,0.329,-6.455,0,0.295,167.311,121.797,5,0.315,TRBCULU128F931AABB,La petite boite en fer
ARGAWJY11F50C50904,,Jane Winther,nan,nan,,0.3173913800886155,0.3452847729883983,SOFXTES12AB01831D1,The Sun is here for you,0.0,0,278.83057,0.148,7,0.037,-15.782,1,0.506,262.983,90.556,1,0.371,TRBCUIV128F9309077,Songs - The Sun is here for you
AR2F0FX1187B9A9ECE,ddb9462f-c93a-4ebf-a0ef-adefff7b74d7,TAKARU,nan,nan,,0.4815999489122195,0.3501816897137235,SOZWMDF12AB018317A,Idnnitkhtr,0.5230037030984809,2004,128.33914,0.0,11,0.282,-6.1,0,0.442,128.339,121.549,4,0.0,TRBCUST128F932CBA2,There Can Be Only None
ARMHR011187B9A62B5,de7d54d7-0fce-4fb9-84f0-6fee794335d2,El Barrio,nan,nan,"Spanish Harlem, New York City, NY",0.5654003366037242,0.3499236613236841,SOZCCPL12AB017C957,Al maestro,0.46048484498641545,0,306.31138,0.334,5,0.393,-9.341,1,0.396,296.304,107.021,3,0.721,TRBCULX128F92F5CB3,Mal de amores
ARNSTES1187FB4FC9B,f9f9432b-a93a-4650-8e2d-46e43ba92287,Shinehead,nan,nan,"London, England",0.5291027999696011,0.41136413214629225,SOBYAAS12A8C1442B1,Golden Touch (LP Version),0.0,1988,242.6771,0.183,10,0.577,-23.202,0,0.475,235.276,151.255,1,0.0,TRBCUWM128F92FDD7E,Unity
AR71A931187B99CDD9,8974da95-e631-45aa-8fd7-aa0c2795f997,Harry Gregson-Williams,nan,nan,,0.6228749388799568,0.46124579814347016,SOFHIRE12A6D4FB518,The Ball,nan,2004,69.642,0.484,10,0.258,-8.967,1,0.338,62.851,93.104,4,0.261,TRBCUMB128F14AD232,Shrek 2
ARLR9U31187B9A71AD,794c6bf2-3241-416f-9b8f-24e2d84a1c4b,Iggy And The Stooges,42.32807,-83.7336,"Ann Arbor, MI",0.7326033944243092,0.49705095869202826,SOZQPHD12AB0183D23,1969,nan,1969,220.78649,0.0,9,0.53,-8.943,0,0.454,220.786,231.089,3,1.0,TRBCZKX12903C9E64C,Telluric Chaos
ARWJHW61187B98FA8E,07f9fb91-1147-4532-a522-ac36dacd1c72,Papa Wemba,-4.03479,21.75627,"Kasai, Zaire",0.5419683747338633,0.4178853489630385,SORZMJJ12A58A7E2D0,Dixième Commandement,0.0,0,379.08853,0.224,4,0.225,-6.649,0,0.14,364.629,123.157,4,1.0,TRBCZJY12903CDA661,Foridoles
AR1PQYO1187B98BEC9,db315e6a-06c4-43a2-a6bb-8d0e800838ac,Hélio Ziskind,nan,nan,,0.3512692911825123,0.0,SOQVGIU12AB0180C10,Centopéia,nan,0,110.78485,0.366,7,0.94,-12.418,1,0.654,101.065,106.783,1,0.0,TRBCZBH128F93406DE,Trem Maluco e Outras Cantigas de Roda
ARE13NK1187FB4CF92,9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e,Alternative TV,51.50632,-0.12714,"London, England",0.5391115605471758,0.3491396018203556,SOQZGAT12A8C134122,Its Raining,0.0,0,229.92934,2.188,9,0.0,-10.905,1,0.0,222.766,118.657,4,1.0,TRBCZXU128F424C431,In Control
ARRC2JF1187B9B6A93,3ac9f018-b28a-40c8-826d-07dd44d3404f,Bruce Rowland,-24.9162,133.39311,AUSTRALIA,0.44316239759770826,0.3004544598123077,SOICOXW12A8C144D5C,You Should Be Free,0.0,0,93.09995,0.137,0,1.0,-27.011,1,0.904,86.181,85.774,1,0.991,TRBCSLT128F92C8260,Return to Snowy River Part II
ARIRCA31187FB58E84,7bd47e67-ecd5-49d5-837f-c692df38da4e,The Maine,nan,nan,Maine,0.8952971246508524,0.5858675961377093,SOQWSGM12A6D4FC3C6,You Left Me,0.8496786695669102,2008,209.00526,0.076,0,0.738,-4.92,1,0.671,205.827,130.031,4,0.837,TRBCSDW128F424D686,Can't Stop Won't Stop
ARNE16X1187B9B2DEE,2caa54a7-b08c-41da-b892-3a41abe778be,Jimmy Cliff,18.04552,-77.02659,"St. Catherine, Jamaica",0.6721999444118556,0.46678421162847866,SOEOMWI12A67ADB831,Million Teardrops,0.2707759989463275,0,216.45016,0.188,5,0.461,-11.675,1,0.453,205.578,83.712,7,0.141,TRBCSLF128E0795524,The EMI Years 1973-'75
ARSW5F51187FB4CFC9,4bd95eea-b9f6-4d70-a36c-cfea77431553,Alice In Chains,nan,nan,"Seattle, WA",0.7963370594985002,0.5829215764506247,SOJAMMF12A58A7656D,Take Her Out,0.6929613187304321,2009,239.35955,0.0,8,0.772,-4.994,1,0.637,235.967,96.941,4,1.0,TRBCSSE12903CBE261,Black Gives Way To Blue
ARIZODP1187B9AD272,4ef7a9e2-2cf5-483a-8616-ef7791a98026,Bryan Ferry,54.89814,-1.53179,"Washington, England",0.6948025197816848,0.5618305379392137,SOFEQWY12A6D4F94CC,2HB (1999 Digital Remaster),nan,1976,194.61179,5.817,1,1.0,-8.903,1,0.94,178.387,149.435,1,0.0,TRBCSMH128F146A146,Let's Stick Together
AR0RCMP1187FB3F427,615d51ca-3d06-43dc-b956-4d76099f4b5e,Billie Jo Spears,30.08615,-94.10158,"Beaumont, TX",0.5237146369702328,0.3846110839616365,SOIVNTJ12AC468C685,'57 Chevrolet,nan,1990,173.68771,0.961,2,0.407,-12.957,1,0.571,161.367,185.583,4,0.0,TRBCSTN12903D13548,Misty Blue
ARC39PE1187B9B2C01,3223389d-6fc5-414c-a6da-818044415e24,Major Lazer,nan,nan,,0.40067450487201595,0.23643380474148568,SOQCKBB12AB01864F9,Keep It Going Louder (Tom Stephan Harder Mix),0.21508031850922793,0,352.02567,0.0,1,0.487,-5.929,1,0.491,352.026,127.873,4,0.594,TRBCSHV12903CC5297,Nervous Nitelife: Tom Stephan
ARV38Z81187B98E608,9fd77a47-5432-4aed-948b-4a10fb3de52b,The Jets,nan,nan,,0.5654823506955199,0.3912425060150865,SOTARLM12AB0189263,Steppin' Out Tonight,nan,0,164.54485,0.113,11,0.172,-14.022,1,0.289,154.424,97.243,4,0.719,TRBCSMO128F9342B20,The Early Years
ARGVJPK1187B9909EA,12be5b16-915f-44bc-978a-8ddfab235b79,Josh Groban,nan,nan,,0.7653570130635742,0.7551499130578622,SOULIKU12A58A78CE2,February Song [Live],0.439202489315343,2008,311.14404,0.0,5,0.247,-9.55,0,0.486,311.144,140.0,3,1.0,TRBCSLC128F421BD25,Awake Live
ARCLLH11187FB48DE0,dac15690-cbad-4692-a6bf-3bb0ae05cfe1,Jimmie Vaughan,32.77815,-96.7954,"Dallas, TX",0.6316626720677063,0.4570729531813909,SOOWVZQ12AF72A0070,Don't Cha Know,nan,1994,260.72771,4.569,10,0.038,-9.508,1,0.448,245.65,128.713,4,0.0,TRBCSPV128F4262DD7,Strange Pleasure
ARJFOC01187FB413A5,d0a2f884-96a6-4f21-9f20-0893fd34a55a,Delbert McClinton,33.59233,-101.85587,"Lubbock, TX",0.6999247645104929,0.449668690751983,SOYBVOI12AB017AD6B,Lover In Demand,0.0,2000,105.35138,0.142,7,0.371,-11.187,0,0.284,95.289,112.053,4,0.56,TRBCSYN128F92F4B62,Voices Of Americana: Delbert McClinton
ARODOO01187FB44F4A,60bd8a1c-c093-4849-8f28-08101ca059b1,The Baltimore Consort,nan,nan,,0.42572365804650586,0.0,SOPVNEU12A58A77E90,You Lasses and Lads,nan,0,201.50812,0.17,5,0.956,-19.572,1,0.797,187.199,69.489,1,0.0,TRBCSBO128F9332822,Tunes from the Attic
ARYLQVR11F50C4EFC2,,Saman,nan,nan,,0.7678150638653863,0.3191032216881931,SORCMAR12AB018701E,Akhm Nakon,nan,0,339.06893,0.212,1,0.99,-9.163,1,0.843,327.663,174.108,3,0.935,TRBCSAV128F933A8F8,Rahayee
ARTBFV61187FB3C250,8736f41f-365e-42c7-a733-36c22e74c97e,Johnny Horton,34.05349,-118.24532,"Los Angeles, CA",0.6104277251451776,0.43816822618224227,SONJEYU12AC468C050,The Battle Of New Orleans,nan,1959,148.79302,0.238,9,0.848,-8.601,1,0.581,138.791,179.311,1,0.0,TRBCSVE12903D13D5C,100 Country Classics
ARCCRTI11F4C845308,,White Heart,nan,nan,,0.47736475248353516,0.33750728916593725,SOYBGAM12AB017A82A,Speed Of Sound (Emergency Broadcast Album Version),0.26173330837465286,0,184.68526,0.247,5,0.601,-9.579,1,0.606,181.354,104.52,4,0.52,TRBCSZQ128F92F9043,Emergency Broadcast
ARQEPTZ1187FB4CD36,93b34a61-0487-45f5-887d-0f6fe81e6c71,Toby Love,nan,nan,US,0.698977345836088,0.39410780419688507,SOJMCCN12AB0185039,Happy Valentine's,0.3347065490692206,0,202.26567,0.184,9,0.457,-3.723,0,0.472,195.558,90.681,1,0.808,TRBCSSP128F933B1D2,Love Is Back
ARXSABJ1187FB3C336,7527f6c2-d762-4b88-b5e2-9244f1e34c46,Deftones,nan,nan,"Sacramento, CA",0.8216973167394691,0.6017297557100237,SOUVHAM12A6D4FA42A,Korea (LP Version),0.7155021691230083,2000,203.59791,3.593,7,0.332,-3.145,1,0.598,197.857,178.339,5,0.996,TRBCMJT128F14B12CC,White Pony
ARECPYG11C8A42B5BF,2fc659fa-293f-4288-bff5-29447f31f628,1. Futurologischer Congress,nan,nan,,0.37476310334581664,0.2569779936917517,SOCVNKY12A6D4FBC5E,Machinenfunk,nan,1982,204.93016,0.072,0,0.725,-10.644,1,0.673,197.114,146.036,4,0.509,TRBCMFZ128F14AFD69,Schützt die Verliebten
AR5U94U1187FB5CDCF,d83e599c-2d5a-44ec-b727-587e1455b1b5,John Hammond,nan,nan,,0.5906929179471623,0.45281783769711387,SOZXBAJ12AB017F858,Big Boss Man,nan,1965,162.71628,0.311,5,0.68,-11.726,1,0.572,148.434,95.434,1,0.0,TRBCMDH128F92FA444,The Best Of
ARHR5BC1187B9AC348,de11b037-d880-40e0-8901-0397c768c457,Eagles Of Death Metal,nan,nan,,0.7619863511693208,0.4971973960516916,SOTBYJX12AB0188922,(I Used To Couldn't Dance) Tight Pants,nan,2008,215.64036,0.0,7,0.356,-4.462,1,0.441,207.215,237.831,4,0.387,TRBCMSO128F92E6AE5,Heart On
AREMPZY1187B9B8FF3,c0cc5d77-937d-4296-a349-0a09d733fbfb,David Banner / Sky / Marcus,nan,nan,Jackson MS,0.8063641247652552,0.5124556425769484,SOXQVRI12A6D4F8E28,The Christmas Song,0.21508031850922793,0,253.67465,0.076,7,0.739,-5.29,1,0.498,250.683,87.033,4,0.864,TRBCMHI128F148B17F,MTA2-Baptized In Dirty Water
ARX2R5A1187FB5B85B,3efd41cb-ac64-45a4-9483-9fe9039f2de3,Ann Nesby,33.74831,-84.39111,"Joliet, IL &amp; Atlanta, GA",0.447913957610236,0.4225755234173201,SONEIYL12AB0180FE4,I'm Going All The Way (Album),nan,0,230.79138,0.0,0,0.633,-9.884,1,0.582,220.444,107.466,4,0.644,TRBCMWI128F933D625,Ann Nesby's Soulful Christmas
ARWNGWU124207838D7,,Peter Hunningale,nan,nan,,0.4151403678952871,0.24973967120009483,SOAMLRD12AAF3B35AC,Too Late,nan,0,226.87302,0.229,9,0.735,-10.003,0,0.533,223.945,165.898,4,0.343,TRBCMYM128F92E42BA,Mr. Government
ARD7DTC1187FB404DF,a49961e2-70c5-454b-835b-7819bfa7c091,POLINA,nan,nan,,0.49098929376470146,0.3405309902621162,SOHTAHZ12A8C130B46,Kenourgios Erotas,nan,0,193.59302,0.247,5,0.0,-9.335,0,0.312,186.717,182.153,1,0.084,TRBCMNK128F42622BF,Kenourgios Erotas
ARBZHTB1187FB3A725,36bb2418-3fa0-40c6-8805-a15498aec764,Aaron Watson,nan,nan,,0.658016591872584,0.4724954766649901,SOSEVUC12A8C145671,Thats What I Like About a Country Song,0.34580223396532944,2008,170.84036,0.2,7,0.863,-9.909,1,0.726,160.978,138.471,4,0.251,TRBCMNO128F92D58E5,Angels & Outlaws
ARVAWTX1187B9A9990,9457e918-6a04-494e-bd32-8fa49caba28c,Antonis Remos,nan,nan,,0.29911776637426124,0.0,SOZSGFG12AB017D099,Min Tou Milate Tou Pediou,nan,0,94.51057,0.0,2,0.491,-9.406,0,0.544,94.511,116.828,3,0.669,TRBCJBG128F92F39AD,Antonis Remos Live
ARJ7KF01187B98D717,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,nan,nan,,0.8650215114996607,0.9160532282837347,SOPMAEU12A67AE0C81,The World Turned Upside Down,0.7012663526153119,2005,269.34812,2.81,9,0.468,-6.294,1,0.333,259.535,136.82,4,0.0,TRBCJSZ128E07969B5,Fix You
ARZWPWP1241B9CA793,83e71a21-caf7-4e48-8ff7-6512d51e88a3,Henry Mancini,nan,nan,"Cleveland, OH",0.6954222853592201,0.4374948068860087,SOEDEOK12AB0187B66,National Fencibles March,0.0,0,187.74159,0.165,5,0.029,-11.088,1,0.345,181.243,118.719,4,0.541,TRBCJKE12903CE3A8B,Sousa In Hi-Fi
ARNJVSL1187B99AFD4,5579a23d-c411-4930-987d-ff89d77c1c12,2raumwohnung,52.51607,13.37698,"Berlin, Germany",0.6645599786043399,0.3975695954429906,SOOSTAD12A8C133F0B,Mädchen mit Plan,0.6392484891503506,2002,272.95302,0.154,7,1.0,-9.846,1,0.803,266.449,124.023,3,0.853,TRBCJIX128F424F99E,In wirklich
ARJVTRE1187B9959C0,3cc3942d-bbfc-446d-a8f4-f0e1e238ca86,Foghat,40.71455,-74.00712,"London, England",0.7142014472093124,0.49612334604345754,SOPOGEB12A6D4FB25A,Slow Ride [Live Version],0.0,1977,501.2371,0.0,5,0.294,-9.817,1,0.367,487.851,114.831,4,0.714,TRBCJVF128F14A8A16,Live
ARI6WJS1187B9B2D7B,8670821c-a539-460f-96cc-ab7b4203c363,Deepface,nan,nan,,0.4966300854673532,0.2324377766873562,SOSRFJO12A8C13DD88,I Want To Live (Smash Club Mix),0.20391501316769362,0,362.68363,0.0,11,0.791,-4.577,0,0.61,351.66,124.05,4,0.296,TRBCJTN128F42A23C2,I Want To Live
ARP07GD1187B9B9DA4,0ef70a3e-fcd9-4de2-bfc9-a3e5ce99f380,Los Originales De San Juan,nan,nan,,0.648902582006874,0.4408350067130934,SOPWVGR12A8AE46957,Soy De Oaxaca,0.0,0,199.07873,0.113,4,0.744,-6.641,1,0.411,192.377,123.335,3,0.94,TRBCJQW128F4253E5F,Lo Mejor De Los Originales
AR5ZJLK1187B9B3A8E,e5fbd7a7-eaaa-49fa-8512-ac2d1b416011,John D. Loudermilk,35.99527,-78.89601,"Durham, NC",0.41424422917234577,0.28737003459245986,SOOJXEP12AB018AD86,Goin' To Hell On A Sled,0.4081108835105221,0,124.39465,0.0,9,0.745,-8.039,1,0.584,112.774,177.098,4,0.0,TRBCJRW12903CD02BC,The Open Mind Of John D. Loudermilk
ARYJ6RP1187B9B3827,84abfd2a-89a1-4eb2-91ea-36ee5dac9a23,Cindy Morgan,36.16778,-86.77836,"Nashville, TN",0.5447494894552873,0.41741046690001027,SOJWWTP12A6D4F8952,I Will Be Free (LP Version),0.2729236668924378,0,295.10485,0.0,2,0.696,-10.602,1,0.8,279.307,94.315,5,0.785,TRBCJQH128F1497A7B,The Definitive Collection
AROZFLY11F50C4F54F,,Rainforest Trio,27.9758,-81.54106,Florida,0.022556500517658073,0.0,SOVBBBP12A58A7B044,Obsession,0.0,0,291.39546,3.605,1,0.305,-16.246,1,0.218,281.577,107.965,4,0.9,TRBCJQH128F93143A6,Beyond Brasil
ARKZJ301187FB521B2,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,nan,nan,LDN,0.9160582384829289,0.5354083792298137,SOHIHSR12AB0184E8F,Everyone's At It,0.74046782736251,2009,277.83791,6.327,5,0.178,-6.399,1,0.312,268.98,116.957,3,0.618,TRBCJUF128F93190C2,It's Not Me_ It's You
AR8L3QV1187FB4C0BB,8716f569-77ce-4044-a578-26c2f142c67a,Bruno Sanfilippo,-34.60852,-58.37354,Buenos Aires,0.5409710945993634,0.3719004797519869,SOWFOWK12A6D4F669C,The Fourth Wish,nan,2006,398.602,0.0,3,1.0,-16.864,1,0.849,384.993,179.547,1,0.922,TRBCJDC128EF35DF44,The New Kingdom
ARD6L7O1187B995ADA,1dcb045b-12f1-4105-97f0-61fcb1b152c5,Dave Valentin,51.73569,0.47791,"Chelmsford, England",0.49899167275479245,0.3253046738296753,SOCLZZX12AB01849D3,Sunshower,0.21508031850922793,1999,277.21098,0.061,10,0.712,-12.183,1,0.675,257.805,82.763,3,1.0,TRBCAJY128F932C54E,Sunshower
ARFKY7F1187FB3EFAC,b25cc6f7-0fd6-420f-96ff-6dcd4d24075e,Axe,52.88356,-1.97406,"Tyneside, England",0.6155752551777887,0.4356337409320513,SOJHGDB12A8C137470,Midnight  (LP Version),nan,1983,211.53914,0.194,4,0.943,-7.465,0,0.664,205.218,157.614,4,0.099,TRBCACR128F425E727,Nemesis
ARN3X4T1187B99EA39,a2cab261-63cc-4ccf-8023-6b6e8588bb62,Jacky Cheung,nan,nan,,0.5463464694583766,0.4137721731378543,SOJTYYE12A6D4F956E,Fen Shou Zong Yao Zai Yu Tian,nan,0,287.4771,0.467,4,0.827,-13.632,1,0.782,272.625,91.999,4,0.452,TRBCAYI128F148B3E8,Zhen Qing Liu Lu
